0 49
0 4
1 18
1 53
3 21
3 12
5 23
6 43
6 47
6 36
7 16
7 35
7 50
8 28
9 24
11 26
11 26
12 31
14 38
15 31
16 35
16 27
17 28
18 40
19 28
19 37
20 37
20 42
20 51
21 23
22 52
24 33
25 36
26 42
27 43
29 47
29 38
29 39
30 33
32 47
36 48
39 45
43 49
