0 7
0 29
0 26
1 24
2 15
2 6
2 22
3 9
3 7
4 28
6 30
7 17
8 28
8 34
9 40
9 41
10 25
11 19
11 21
13 35
14 30
15 37
16 48
17 27
20 43
21 48
21 46
22 40
25 34
27 41
28 37
29 36
32 34
33 45
37 51
42 44
