0 26
1 9
2 38
3 33
3 37
3 10
4 22
4 45
4 21
5 24
5 42
7 16
7 19
8 19
8 22
9 26
10 26
11 14
12 39
13 47
13 41
16 21
18 31
18 28
19 44
20 31
20 34
21 40
23 45
25 37
27 48
28 41
30 48
32 34
40 44
