1 42
2 20
2 31
2 51
3 17
4 28
5 30
5 48
6 44
6 42
6 52
8 38
8 47
8 31
10 48
10 21
10 16
11 20
11 20
13 22
13 32
14 38
14 27
15 37
15 45
17 22
18 21
19 39
22 27
24 27
25 46
29 43
30 42
31 44
32 48
37 40
40 44
